;mass A;;
t;x;y;
24.160;-3.675E-2;2.126E-2
24.200;-3.326E-2;2.116E-2
24.240;-2.892E-2;2.073E-2
24.280;-2.422E-2;2.015E-2
24.320;-1.915E-2;1.996E-2
24.360;-1.382E-2;1.993E-2
24.400;-7.549E-3;1.916E-2
24.440;-1.419E-3;1.893E-2
24.480;3.976E-3;1.873E-2
24.520;9.810E-3;1.855E-2
24.560;1.526E-2;1.857E-2
24.600;2.015E-2;1.913E-2
24.640;2.426E-2;1.926E-2
24.680;2.807E-2;1.958E-2
24.720;3.165E-2;1.972E-2
24.760;3.379E-2;1.964E-2
24.800;3.516E-2;1.951E-2
24.840;3.614E-2;1.962E-2
24.880;3.623E-2;1.959E-2
24.920;3.518E-2;1.953E-2
24.960;3.298E-2;1.951E-2
25.000;3.062E-2;1.946E-2
25.040;2.707E-2;1.939E-2
25.080;2.296E-2;1.935E-2
25.120;1.805E-2;1.872E-2
25.160;1.283E-2;1.860E-2
25.200;7.408E-3;1.853E-2
25.240;1.330E-3;1.873E-2
25.280;-4.299E-3;1.916E-2
25.320;-9.571E-3;1.951E-2
25.360;-1.501E-2;1.970E-2
25.400;-2.011E-2;1.975E-2
25.440;-2.450E-2;2.055E-2
25.480;-2.884E-2;2.080E-2
25.520;-3.234E-2;2.070E-2
25.560;-3.487E-2;2.110E-2
25.600;-3.689E-2;2.081E-2
25.640;-3.816E-2;2.083E-2
25.680;-3.836E-2;2.090E-2
25.720;-3.793E-2;2.062E-2
25.760;-3.682E-2;2.062E-2
25.800;-3.464E-2;2.073E-2
25.840;-3.139E-2;2.048E-2
25.880;-2.715E-2;2.055E-2
25.920;-2.327E-2;1.999E-2
25.960;-1.860E-2;1.972E-2
26.000;-1.310E-2;1.957E-2
26.040;-6.731E-3;1.883E-2
26.080;-1.783E-3;1.870E-2
26.120;3.922E-3;1.835E-2
26.160;9.211E-3;1.827E-2
26.200;1.402E-2;1.845E-2
26.240;1.858E-2;1.862E-2
26.280;2.300E-2;1.940E-2
26.320;2.634E-2;1.954E-2
26.360;2.951E-2;1.957E-2
26.400;3.152E-2;1.957E-2
26.440;3.335E-2;1.955E-2
26.480;3.430E-2;1.951E-2
26.520;3.423E-2;1.958E-2
26.560;3.330E-2;1.957E-2
26.600;3.149E-2;1.957E-2
26.640;2.881E-2;1.954E-2
26.680;2.587E-2;1.951E-2
26.720;2.134E-2;1.920E-2
26.760;1.703E-2;1.867E-2
26.800;1.155E-2;1.854E-2
26.840;6.890E-3;1.850E-2
26.880;2.087E-3;1.853E-2
26.920;-3.911E-3;1.936E-2
26.960;-9.150E-3;1.941E-2
27.000;-1.363E-2;1.978E-2
27.040;-1.830E-2;1.984E-2
27.080;-2.243E-2;2.033E-2
27.120;-2.674E-2;2.025E-2
27.160;-2.954E-2;2.071E-2
27.200;-3.167E-2;2.076E-2
27.240;-3.372E-2;2.083E-2
27.280;-3.492E-2;2.088E-2
27.320;-3.527E-2;2.065E-2
27.360;-3.498E-2;2.072E-2
27.400;-3.352E-2;2.066E-2
27.440;-3.142E-2;2.078E-2
27.480;-2.863E-2;2.032E-2
27.520;-2.521E-2;2.005E-2
27.560;-2.057E-2;1.998E-2
27.600;-1.660E-2;1.976E-2
27.640;-1.140E-2;1.950E-2
27.680;-6.576E-3;1.923E-2
27.720;-1.121E-3;1.868E-2
27.760;3.637E-3;1.851E-2
27.800;8.285E-3;1.870E-2
27.840;1.310E-2;1.846E-2
27.880;1.733E-2;1.839E-2
27.920;2.153E-2;1.857E-2
27.960;2.447E-2;1.864E-2
28.000;2.652E-2;1.857E-2
28.040;2.859E-2;1.869E-2
28.080;3.008E-2;1.860E-2
28.120;3.098E-2;1.851E-2
28.160;3.092E-2;1.850E-2
28.200;2.991E-2;1.840E-2
28.240;2.859E-2;1.851E-2
28.280;2.599E-2;1.842E-2
28.320;2.260E-2;1.855E-2
28.360;1.879E-2;1.853E-2
28.400;1.453E-2;1.826E-2
28.440;1.022E-2;1.756E-2
28.480;5.542E-3;1.830E-2
28.520;6.361E-4;1.857E-2
28.560;-3.795E-3;1.860E-2
28.600;-9.033E-3;1.867E-2
28.640;-1.316E-2;1.896E-2
28.680;-1.812E-2;1.924E-2
28.720;-2.139E-2;1.956E-2
28.760;-2.490E-2;1.978E-2
28.800;-2.791E-2;1.979E-2
28.840;-3.035E-2;1.983E-2
28.880;-3.159E-2;1.982E-2
28.920;-3.247E-2;1.976E-2
28.960;-3.265E-2;1.969E-2
29.000;-3.226E-2;1.968E-2
29.040;-3.056E-2;1.956E-2
29.080;-2.882E-2;1.956E-2
29.120;-2.606E-2;1.954E-2
29.160;-2.227E-2;1.913E-2
29.200;-1.887E-2;1.913E-2
29.240;-1.425E-2;1.881E-2
29.280;-9.844E-3;1.823E-2
29.320;-5.423E-3;1.843E-2
29.360;-7.535E-4;1.795E-2
29.400;4.031E-3;1.808E-2
29.440;8.374E-3;1.791E-2
29.480;1.257E-2;1.798E-2
29.520;1.643E-2;1.805E-2
29.560;1.976E-2;1.839E-2
29.600;2.268E-2;1.836E-2
29.640;2.533E-2;1.859E-2
29.680;2.692E-2;1.851E-2
29.720;2.795E-2;1.843E-2
29.760;2.857E-2;1.841E-2
29.800;2.826E-2;1.826E-2
29.840;2.717E-2;1.834E-2
29.880;2.560E-2;1.820E-2
29.920;2.264E-2;1.829E-2
29.960;1.949E-2;1.817E-2
30.000;1.594E-2;1.802E-2
